11000147 ,3.4 ,6.5 ,2.6 ,4 ,6 ,4.4 ,3.6 ,8.75 ,8.75
12005164 ,4.6 ,6 ,2 ,3.4 ,2.8 ,2.8 ,8 ,9 ,8.25
11001861 ,3.2 ,5.5 ,3.6 ,4 ,2.6 ,3.6 ,8.75 ,8.75 ,8
12004565 ,3 ,5.25 ,4 ,6 ,4.4 ,8 ,8.75 ,8.25 ,8.75
12005421 ,3.6 ,5.25 ,3.4 ,2.8 ,2.8 ,8.75 ,9 ,8 ,7.25
12009745 ,3.8 ,7.5 ,4 ,2.6 ,3.6 ,8.75 ,8.75 ,8.75 ,7
12009885 ,5.6 ,3.75 ,6 ,4.4 ,8 ,9 ,8.25 ,7.25 ,8.5
12011653 ,6.4 ,6 ,2.8 ,2.8 ,8.75 ,8.75 ,8 ,7 ,9
12012585 ,4 ,5.75 ,2.6 ,3.6 ,8.75 ,8.25 ,8.75 ,8.5 ,9
05005504 ,2.6 ,5 ,4.4 ,8 ,9 ,8 ,7.25 ,9 ,8.5
12005706 ,4.6 ,5.5 ,2.8 ,8.75 ,8.75 ,8.75 ,7 ,9 ,9
18013572 ,4.2 ,6.25 ,3.6 ,8.75 ,8.25 ,7.25 ,8.5 ,8.5 ,7.5
11000635 ,8.5 ,7.5 ,8 ,9 ,8 ,7 ,9 ,9 ,9
18007561 ,7 ,8.25 ,8.75 ,8.75 ,8.75 ,8.5 ,9 ,7.5 ,7
11000836 ,8.75 ,6 ,8.75 ,8.25 ,7.25 ,9 ,8.5 ,9 ,8.5
62003768 ,7.5 ,7 ,9 ,8 ,7 ,9 ,9 ,7 ,9
09002644 ,7.25 ,7.25 ,8.75 ,8.75 ,8.5 ,8.5 ,7.5 ,8.5 ,7.5
12001525 ,8.25 ,8.5 ,8.25 ,7.25 ,9 ,9 ,9 ,9 ,8.25
10001720 ,8.5 ,6 ,8 ,7 ,9 ,7.5 ,7 ,7.5 ,8.75
10004707 ,6.75 ,7 ,8.75 ,8.5 ,8.5 ,9 ,8.5 ,8.25 ,7.75
05000037 ,7.75 ,7 ,7.25 ,9 ,9 ,7 ,9 ,8.75 ,9.5
11001221 ,9 ,6 ,7 ,9 ,7.5 ,8.5 ,7.5 ,7.75 ,8
18007477 ,7.25 ,8.25 ,8.5 ,8.5 ,9 ,9 ,8.25 ,9.5 ,8.75
12002398 ,7.25 ,5.5 ,9 ,9 ,7 ,7.5 ,8.75 ,8 ,8.75
15004442 ,6.5 ,8.25 ,9 ,7.5 ,8.5 ,8.25 ,7.75 ,8.75 ,7
23005293 ,6.25 ,7 ,8.5 ,9 ,9 ,8.75 ,9.5 ,8.75 ,8.75
28032112 ,7.75 ,7.5 ,9 ,7 ,7.5 ,7.75 ,8 ,7 ,7.75
11000831 ,8 ,8 ,7.5 ,8.5 ,8.25 ,9.5 ,8.75 ,8.75 ,7.5
01063642 ,7.25 ,8 ,9 ,9 ,8.75 ,8 ,8.75 ,7.75 ,7.75
01071068 ,8 ,7.25 ,7 ,7.5 ,7.75 ,8.75 ,7 ,7.5 ,6.5
15009704 ,7.5 ,7.25 ,8.5 ,8.25 ,9.5 ,8.75 ,8.75 ,7.75 ,8.25
21013231 ,7.25 ,8 ,9 ,8.75 ,8 ,7 ,7.75 ,6.5 ,8
01035823 ,7.5 ,6 ,7.5 ,7.75 ,8.75 ,8.75 ,7.5 ,8.25 ,8.25
01041011 ,6.25 ,6.5 ,8.25 ,9.5 ,8.75 ,7.75 ,7.75 ,8 ,9.5
12001722 ,7.25 ,8 ,8.75 ,8 ,7 ,7.5 ,6.5 ,8.25 ,7
12009071 ,5 ,9.25 ,7.75 ,8.75 ,8.75 ,7.75 ,8.25 ,9.5 ,6
12010088 ,7 ,6.5 ,9.5 ,8.75 ,7.75 ,6.5 ,8 ,7 ,9
12010104 ,5 ,7.75 ,8 ,7 ,7.5 ,8.25 ,8.25 ,6 ,7.5
12010235 ,7.75 ,6.75 ,8.75 ,8.75 ,7.75 ,8 ,9.5 ,9 ,7.25
62000161 ,8.25 ,5.75 ,8.75 ,7.75 ,6.5 ,8.25 ,7 ,7.5 ,7.75
62003771 ,7.5 ,6.25 ,7 ,7.5 ,8.25 ,9.5 ,6 ,7.25 ,7
07002918 ,5.25 ,6.25 ,8.75 ,7.75 ,8 ,7 ,9 ,7.75 ,8
11002759 ,8.5 ,4 ,7.75 ,6.5 ,8.25 ,6 ,7.5 ,7 ,6
06001432 ,6.25 ,6.25 ,7.5 ,8.25 ,9.5 ,9 ,7.25 ,8 ,6.5
06003159 ,6.5 ,5.75 ,7.75 ,8 ,7 ,7.5 ,7.75 ,6 ,7.25
12000695 ,6.5 ,7 ,6.5 ,8.25 ,6 ,7.25 ,7 ,6.5 ,8.25
12003314 ,7 ,7.25 ,8.25 ,9.5 ,9 ,7.75 ,8 ,7.25 ,7.75
12012581 ,6 ,6 ,8 ,7 ,7.5 ,7 ,6 ,8.25 ,8.25
13003747 ,6 ,7.75 ,8.25 ,6 ,7.25 ,8 ,6.5 ,7.75 ,7.75
15007416 ,6.5 ,6.5 ,9.5 ,9 ,7.75 ,6 ,7.25 ,8.25 ,7.5
62004317 ,6 ,7 ,7 ,7.5 ,7 ,6.5 ,8.25 ,7.75 ,7
01041770 ,8.25 ,5.5 ,6 ,7.25 ,8 ,7.25 ,7.75 ,7.5 ,7.5
03002583 ,7 ,5.75 ,9 ,7.75 ,6 ,8.25 ,8.25 ,7 ,6
10002622 ,7.25 ,5 ,7.5 ,7 ,6.5 ,7.75 ,7.75 ,7.5 ,8.5
11000107 ,6 ,6.5 ,7.25 ,8 ,7.25 ,8.25 ,7.5 ,6 ,8
11001886 ,6.5 ,5.5 ,7.75 ,6 ,8.25 ,7.75 ,7 ,8.5 ,8
12001809 ,8.6 ,7.25 ,7 ,6.5 ,7.75 ,7.5 ,7.5 ,8 ,6.75
12011659 ,6.5 ,7.25 ,8 ,7.25 ,8.25 ,7 ,6 ,8 ,6.5
12002332 ,6.4 ,7 ,6 ,8.25 ,7.75 ,7.5 ,8.5 ,6.75 ,7.75
07001623 ,6 ,6.75 ,6.5 ,7.75 ,7.5 ,6 ,8 ,6.5 ,7.25
12000380 ,8 ,4 ,7.25 ,8.25 ,7 ,8.5 ,8 ,7.75 ,5.75
12005664 ,6.5 ,6.5 ,8.25 ,7.75 ,7.5 ,8 ,6.75 ,7.25 ,8.75
12007374 ,6 ,7.5 ,7.75 ,7.5 ,6 ,8 ,6.5 ,5.75 ,8.75
27004231 ,7 ,7 ,8.25 ,7 ,8.5 ,6.75 ,7.75 ,8.75 ,5.25
30007103 ,6.5 ,7.5 ,7.75 ,7.5 ,8 ,6.5 ,7.25 ,8.75 ,6
62001824 ,6.25 ,5.5 ,7.5 ,6 ,8 ,7.75 ,5.75 ,5.25 ,7.5
06002414 ,7 ,5 ,7 ,8.5 ,6.75 ,7.25 ,8.75 ,6 ,8.75
08004300 ,5.25 ,6.25 ,7.5 ,8 ,6.5 ,5.75 ,8.75 ,7.5 ,8.5
11002313 ,8 ,5 ,6 ,8 ,7.75 ,8.75 ,5.25 ,8.75 ,8.25
12003205 ,7 ,6 ,8.5 ,6.75 ,7.25 ,8.75 ,6 ,8.5 ,8.25
12004953 ,7 ,7 ,8 ,6.5 ,5.75 ,5.25 ,7.5 ,8.25 ,9
12007094 ,7 ,7 ,8 ,7.75 ,8.75 ,6 ,8.75 ,8.25 ,6.5
12009381 ,6.25 ,6 ,6.75 ,7.25 ,8.75 ,7.5 ,8.5 ,9 ,8
03017453 ,7.8 ,7.5 ,6.5 ,5.75 ,5.25 ,8.75 ,8.25 ,6.5 ,5
09004691 ,8 ,5 ,7.75 ,8.75 ,6 ,8.5 ,8.25 ,8 ,5.75
12008078 ,8.5 ,5 ,7.25 ,8.75 ,7.5 ,8.25 ,9 ,5 ,5.25
12012359 ,6 ,7 ,5.75 ,5.25 ,8.75 ,8.25 ,6.5 ,5.75 ,6
15007272 ,5.5 ,7 ,8.75 ,6 ,8.5 ,9 ,8 ,5.25 ,6
15008009 ,6.25 ,5.75 ,8.75 ,7.5 ,8.25 ,6.5 ,5 ,6 ,8
62003341 ,6.2 ,7.25 ,5.25 ,8.75 ,8.25 ,8 ,5.75 ,6 ,8.5
11000670 ,7.5 ,5 ,6 ,8.5 ,9 ,5 ,5.25 ,8 ,7.5
12001441 ,7 ,7 ,7.5 ,8.25 ,6.5 ,5.75 ,6 ,8.5 ,7.5
12002203 ,6 ,6.75 ,8.75 ,8.25 ,8 ,5.25 ,6 ,7.5 ,6.75
12003534 ,5.75 ,6.75 ,8.5 ,9 ,5 ,6 ,8 ,7.5 ,8.25
12010157 ,8 ,4.75 ,8.25 ,6.5 ,5.75 ,6 ,8.5 ,6.75 ,8.75
13004886 ,5.5 ,4.75 ,8.25 ,8 ,5.25 ,8 ,7.5 ,8.25 ,8.5
14001055 ,6.25 ,5.25 ,9 ,5 ,6 ,8.5 ,7.5 ,8.75 ,6.25
01036002 ,6 ,5.75 ,6.5 ,5.75 ,6 ,7.5 ,6.75 ,8.5 ,6.75
06001038 ,4.25 ,6 ,8 ,5.25 ,8 ,7.5 ,8.25 ,6.25 ,7.25
10002541 ,7 ,6.25 ,5 ,6 ,8.5 ,6.75 ,8.75 ,6.75 ,7
10005788 ,8.5 ,4 ,5.75 ,6 ,7.5 ,8.25 ,8.5 ,7.25 ,6.75
12001303 ,8.75 ,7.25 ,5.25 ,8 ,7.5 ,8.75 ,6.25 ,7 ,3.6
12002371 ,6.75 ,5.5 ,6 ,8.5 ,6.75 ,8.5 ,6.75 ,6.75 ,4
12004366 ,8.5 ,5.75 ,6 ,7.5 ,8.25 ,6.25 ,7.25 ,3.6 ,5
12005673 ,4.5 ,5.75 ,8 ,7.5 ,8.75 ,6.75 ,7 ,4 ,6.25
12006169 ,7 ,4.75 ,8.5 ,6.75 ,8.5 ,7.25 ,6.75 ,5 ,7.25
12007477 ,7.2 ,5.5 ,7.5 ,8.25 ,6.25 ,7 ,3.6 ,6.25 ,8.25
12007616 ,6 ,7.25 ,7.5 ,8.75 ,6.75 ,6.75 ,4 ,7.25 ,6.75
12010453 ,6.5 ,7 ,6.75 ,8.5 ,7.25 ,3.6 ,5 ,8.25 ,5.75
14007660 ,5.25 ,4.75 ,8.25 ,6.25 ,7 ,4 ,6.25 ,6.75 ,6.5
15000727 ,4.5 ,8 ,8.75 ,6.75 ,6.75 ,5 ,7.25 ,5.75 ,8.5
21017338 ,6 ,6.25 ,8.5 ,7.25 ,3.6 ,6.25 ,8.25 ,6.5 ,5.75
30009913 ,8.5 ,5.5 ,6.25 ,7 ,4 ,7.25 ,6.75 ,8.5 ,5.75
62002222 ,6.5 ,5 ,6.75 ,6.75 ,5 ,8.25 ,5.75 ,5.75 ,7.5
06002407 ,3.75 ,7 ,7.25 ,3.6 ,6.25 ,6.75 ,6.5 ,5.75 ,7.6
09001283 ,5.75 ,7.25 ,7 ,4 ,7.25 ,5.75 ,8.5 ,7.5 ,7.25
09002486 ,5 ,6.25 ,6.75 ,5 ,8.25 ,6.5 ,5.75 ,7.6 ,8.75
10005155 ,6.2 ,8.25 ,3.6 ,6.25 ,6.75 ,8.5 ,5.75 ,7.25 ,8.5
10005309 ,5.4 ,8.5 ,4 ,7.25 ,5.75 ,5.75 ,7.5 ,8.75 ,7.75
10005902 ,7.75 ,5.25 ,5 ,8.25 ,6.5 ,5.75 ,7.6 ,8.5 ,8.5
11000763 ,7.5 ,4.25 ,6.25 ,6.75 ,8.5 ,7.5 ,7.25 ,7.75 ,6.5
11002850 ,5 ,5.75 ,7.25 ,5.75 ,5.75 ,7.6 ,8.75 ,8.5 ,7.75
12011016 ,7.25 ,4.5 ,8.25 ,6.5 ,5.75 ,7.25 ,8.5 ,6.5 ,4.6
24004095 ,6.75 ,7 ,6.75 ,8.5 ,7.5 ,8.75 ,7.75 ,7.75 ,6.5
62004432 ,7.75 ,4.5 ,5.75 ,5.75 ,7.6 ,8.5 ,8.5 ,4.6 ,7
06000832 ,6 ,5.25 ,6.5 ,5.75 ,7.25 ,7.75 ,6.5 ,6.5 ,7
06001278 ,4.5 ,4.75 ,8.5 ,7.5 ,8.75 ,8.5 ,7.75 ,7 ,6.5
11002860 ,7 ,5 ,5.75 ,7.6 ,8.5 ,6.5 ,4.6 ,7 ,7.25
12000538 ,7 ,5 ,5.75 ,7.25 ,7.75 ,7.75 ,6.5 ,6.5 ,6.5
12001567 ,7.5 ,5.75 ,7.5 ,8.75 ,8.5 ,4.6 ,7 ,7.25 ,7.5
12006521 ,5.4 ,7.75 ,7.6 ,8.5 ,6.5 ,6.5 ,7 ,6.5 ,7.5
12008542 ,6 ,5.5 ,7.25 ,7.75 ,7.75 ,7 ,6.5 ,7.5 ,7.5
18001824 ,4.25 ,6.75 ,8.75 ,8.5 ,4.6 ,7 ,7.25 ,7.5 ,5.5
19004092 ,5.8 ,6 ,8.5 ,6.5 ,6.5 ,6.5 ,6.5 ,7.5 ,6.75
22004493 ,7 ,5.5 ,7.75 ,7.75 ,7 ,7.25 ,7.5 ,5.5 ,7.75
22009967 ,6.5 ,5.25 ,8.5 ,4.6 ,7 ,6.5 ,7.5 ,6.75 ,6.5
62000012 ,6.5 ,6.75 ,6.5 ,6.5 ,6.5 ,7.5 ,7.5 ,7.75 ,6
07000097 ,4.25 ,5.5 ,7.75 ,7 ,7.25 ,7.5 ,5.5 ,6.5 ,5.75
10005900 ,6.4 ,8.5 ,4.6 ,7 ,6.5 ,7.5 ,6.75 ,6 ,7.25
11000134 ,7 ,4 ,6.5 ,6.5 ,7.5 ,5.5 ,7.75 ,5.75 ,6
11001308 ,5.25 ,5.25 ,7 ,7.25 ,7.5 ,6.75 ,6.5 ,7.25 ,5.5
12001246 ,7.75 ,5.75 ,7 ,6.5 ,7.5 ,7.75 ,6 ,6 ,7.25
12005445 ,5 ,8 ,6.5 ,7.5 ,5.5 ,6.5 ,5.75 ,5.5 ,6.75
12009747 ,8 ,5.25 ,7.25 ,7.5 ,6.75 ,6 ,7.25 ,7.25 ,6.25
12011321 ,8 ,6 ,6.5 ,7.5 ,7.75 ,5.75 ,6 ,6.75 ,5.5
13004771 ,7.5 ,4.5 ,7.5 ,5.5 ,6.5 ,7.25 ,5.5 ,6.25 ,7.5
18015508 ,4.5 ,7.5 ,7.5 ,6.75 ,6 ,6 ,7.25 ,5.5 ,5.5
28025139 ,6.75 ,5.75 ,7.5 ,7.75 ,5.75 ,5.5 ,6.75 ,7.5 ,6.75
62003118 ,6.5 ,5.5 ,5.5 ,6.5 ,7.25 ,7.25 ,6.25 ,5.5 ,6.75
06000844 ,4 ,6.5 ,6.75 ,6 ,6 ,6.75 ,5.5 ,6.75 ,5.5
06000897 ,4.5 ,5 ,7.75 ,5.75 ,5.5 ,6.25 ,7.5 ,6.75 ,6
06001911 ,4.5 ,6.25 ,6.5 ,7.25 ,7.25 ,5.5 ,5.5 ,5.5 ,5.75
07002300 ,5.4 ,5.75 ,6 ,6 ,6.75 ,7.5 ,6.75 ,6 ,6.5
11000879 ,7 ,4.5 ,5.75 ,5.5 ,6.25 ,5.5 ,6.75 ,5.75 ,6.75
12008374 ,7 ,6 ,7.25 ,7.25 ,5.5 ,6.75 ,5.5 ,6.5 ,7
12009558 ,5.75 ,5.5 ,6 ,6.75 ,7.5 ,6.75 ,6 ,6.75 ,6.25
14000863 ,7.25 ,4.5 ,5.5 ,6.25 ,5.5 ,5.5 ,5.75 ,7 ,6.5
23006732 ,5 ,5 ,7.25 ,5.5 ,6.75 ,6 ,6.5 ,6.25 ,7
62001643 ,5.5 ,5 ,6.75 ,7.5 ,6.75 ,5.75 ,6.75 ,6.5 ,5.75
62001670 ,6.25 ,4.75 ,6.25 ,5.5 ,5.5 ,6.5 ,7 ,7 ,7.75
01036110 ,5.5 ,6 ,5.5 ,6.75 ,6 ,6.75 ,6.25 ,5.75 ,8.75
01036886 ,6.75 ,4.75 ,7.5 ,6.75 ,5.75 ,7 ,6.5 ,7.75 ,9
10005322 ,7.75 ,3.75 ,5.5 ,5.5 ,6.5 ,6.25 ,7 ,8.75 ,7.25
11001136 ,5.5 ,4.75 ,6.75 ,6 ,6.75 ,6.5 ,5.75 ,9 ,5.25
11001206 ,6 ,4.25 ,6.75 ,5.75 ,7 ,7 ,7.75 ,7.25 ,6.6
11002037 ,7.75 ,3.75 ,5.5 ,6.5 ,6.25 ,5.75 ,8.75 ,5.25 ,7.75
12008586 ,5.5 ,6.5 ,6 ,6.75 ,6.5 ,7.75 ,9 ,6.6 ,6.25
12008818 ,6.5 ,4.75 ,5.75 ,7 ,7 ,8.75 ,7.25 ,7.75 ,4.5
13001131 ,7.25 ,3.25 ,6.5 ,6.25 ,5.75 ,9 ,5.25 ,6.25 ,6.75
14005248 ,4.5 ,5.75 ,6.75 ,6.5 ,7.75 ,7.25 ,6.6 ,4.5 ,6.5
09001378 ,6.75 ,5 ,7 ,7 ,8.75 ,5.25 ,7.75 ,6.75 ,7
17000912 ,8 ,5.5 ,6.25 ,5.75 ,9 ,6.6 ,6.25 ,6.5 ,5.5
17013365 ,6 ,6.25 ,6.5 ,7.75 ,7.25 ,7.75 ,4.5 ,7 ,6.5
21004459 ,6 ,6.25 ,7 ,8.75 ,5.25 ,6.25 ,6.75 ,5.5 ,7
62000019 ,6.75 ,4.25 ,5.75 ,9 ,6.6 ,4.5 ,6.5 ,6.5 ,7.75
01036139 ,6.5 ,4.25 ,7.75 ,7.25 ,7.75 ,6.75 ,7 ,7 ,6.25
01041147 ,5.75 ,5 ,8.75 ,5.25 ,6.25 ,6.5 ,5.5 ,7.75 ,7.5
01046840 ,5.75 ,4.75 ,9 ,6.6 ,4.5 ,7 ,6.5 ,6.25 ,8.25
11001605 ,6.5 ,4.75 ,7.25 ,7.75 ,6.75 ,5.5 ,7 ,7.5 ,5
11001816 ,6.75 ,4.5 ,5.25 ,6.25 ,6.5 ,6.5 ,7.75 ,8.25 ,6.25
12001651 ,5.4 ,7.5 ,6.6 ,4.5 ,7 ,7 ,6.25 ,5 ,6.25
12011114 ,6.75 ,4 ,7.75 ,6.75 ,5.5 ,7.75 ,7.5 ,6.25 ,7.5
62002704 ,7.25 ,5 ,6.25 ,6.5 ,6.5 ,6.25 ,8.25 ,6.25 ,4.5
62003057 ,5.5 ,6.5 ,4.5 ,7 ,7 ,7.5 ,5 ,7.5 ,6.75
11000036 ,5 ,4.5 ,6.75 ,5.5 ,7.75 ,8.25 ,6.25 ,4.5 ,5.75
11002053 ,5.25 ,4.5 ,6.5 ,6.5 ,6.25 ,5 ,6.25 ,6.75 ,5.25
12001219 ,7.25 ,5 ,7 ,7 ,7.5 ,6.25 ,7.5 ,5.75 ,7
12005192 ,6 ,6.75 ,5.5 ,7.75 ,8.25 ,6.25 ,4.5 ,5.25 ,7.75
12008154 ,7.75 ,4 ,6.5 ,6.25 ,5 ,7.5 ,6.75 ,7 ,6.5
12008367 ,6.75 ,4.5 ,7 ,7.5 ,6.25 ,4.5 ,5.75 ,7.75 ,7.25
12010188 ,5.5 ,5 ,7.75 ,8.25 ,6.25 ,6.75 ,5.25 ,6.5 ,6.75
12012413 ,5.5 ,4.5 ,6.25 ,5 ,7.5 ,5.75 ,7 ,7.25 ,6.75
15002142 ,5 ,6.75 ,7.5 ,6.25 ,4.5 ,5.25 ,7.75 ,6.75 ,6.75
18013469 ,4.75 ,5.75 ,8.25 ,6.25 ,6.75 ,7 ,6.5 ,6.75 ,6.25
21004433 ,6.8 ,7 ,5 ,7.5 ,5.75 ,7.75 ,7.25 ,6.75 ,5.25
01027348 ,7.75 ,5 ,6.25 ,4.5 ,5.25 ,6.5 ,6.75 ,6.25 ,6.75
01037008 ,3.75 ,6 ,6.25 ,6.75 ,7 ,7.25 ,6.75 ,5.25 ,7
03013040 ,6.5 ,5 ,7.5 ,5.75 ,7.75 ,6.75 ,6.75 ,6.75 ,6
06000028 ,5 ,6.5 ,4.5 ,5.25 ,6.5 ,6.75 ,6.25 ,7 ,4.5
06001336 ,4 ,5.25 ,6.75 ,7 ,7.25 ,6.75 ,5.25 ,6 ,6
10000896 ,6.25 ,4 ,5.75 ,7.75 ,6.75 ,6.25 ,6.75 ,4.5 ,5.5
12001735 ,6.75 ,6 ,5.25 ,6.5 ,6.75 ,5.25 ,7 ,6 ,7.5
12003284 ,7.25 ,4.25 ,7 ,7.25 ,6.75 ,6.75 ,6 ,5.5 ,7
12006961 ,5.25 ,6 ,7.75 ,6.75 ,6.25 ,7 ,4.5 ,7.5 ,6.25
12007307 ,7 ,5.5 ,6.5 ,6.75 ,5.25 ,6 ,6 ,7 ,7.25
12010141 ,5.5 ,5.75 ,7.25 ,6.75 ,6.75 ,4.5 ,5.5 ,6.25 ,3.4
12010280 ,6.5 ,5.25 ,6.75 ,6.25 ,7 ,6 ,7.5 ,7.25 ,7.5
12010526 ,7.25 ,4 ,6.75 ,5.25 ,6 ,5.5 ,7 ,3.4 ,6.75
27007509 ,6.5 ,4.75 ,6.75 ,6.75 ,4.5 ,7.5 ,6.25 ,7.5 ,7.25
01040408 ,7 ,2.5 ,6.25 ,7 ,6 ,7 ,7.25 ,6.75 ,6
01040905 ,6 ,4.5 ,5.25 ,6 ,5.5 ,6.25 ,3.4 ,7.25 ,6.25
06001066 ,4.75 ,4.25 ,6.75 ,4.5 ,7.5 ,7.25 ,7.5 ,6 ,5
07001183 ,4.5 ,4.25 ,7 ,6 ,7 ,3.4 ,6.75 ,6.25 ,4.75
09004744 ,6.4 ,5.25 ,6 ,5.5 ,6.25 ,7.5 ,7.25 ,5 ,6
11001787 ,8.5 ,4.75 ,4.5 ,7.5 ,7.25 ,6.75 ,6 ,4.75 ,7
12005037 ,6.25 ,6.5 ,6 ,7 ,3.4 ,7.25 ,6.25 ,6 ,6.25
12005598 ,6 ,6.25 ,5.5 ,6.25 ,7.5 ,6 ,5 ,7 ,6
12007425 ,5.5 ,5.75 ,7.5 ,7.25 ,6.75 ,6.25 ,4.75 ,6.25 ,6.5
12008114 ,6.5 ,4.25 ,7 ,3.4 ,7.25 ,5 ,6 ,6 ,6.25
12009200 ,5 ,4.5 ,6.25 ,7.5 ,6 ,4.75 ,7 ,6.5 ,7
12009300 ,6.75 ,3.75 ,7.25 ,6.75 ,6.25 ,6 ,6.25 ,6.25 ,5
12010758 ,7 ,5.25 ,3.4 ,7.25 ,5 ,7 ,6 ,7 ,5.5
12011516 ,7.25 ,3 ,7.5 ,6 ,4.75 ,6.25 ,6.5 ,5 ,5
24004483 ,5.75 ,5.75 ,6.75 ,6.25 ,6 ,6 ,6.25 ,5.5 ,6.25
62002694 ,4 ,6.5 ,7.25 ,5 ,7 ,6.5 ,7 ,5 ,6.75
05001774 ,5.75 ,3.75 ,6 ,4.75 ,6.25 ,6.25 ,5 ,6.25 ,5.5
10008589 ,5.2 ,4 ,6.25 ,6 ,6 ,7 ,5.5 ,6.75 ,6.5
12000337 ,4.2 ,6.25 ,5 ,7 ,6.5 ,5 ,5 ,5.5 ,7
12002554 ,5.5 ,5.25 ,4.75 ,6.25 ,6.25 ,5.5 ,6.25 ,6.5 ,5.75
12004913 ,6.5 ,5 ,6 ,6 ,7 ,5 ,6.75 ,7 ,6.25
12005676 ,5 ,5.5 ,7 ,6.5 ,5 ,6.25 ,5.5 ,5.75 ,5.5
12008419 ,6.25 ,6 ,6.25 ,6.25 ,5.5 ,6.75 ,6.5 ,6.25 ,6
12010885 ,5.25 ,4.25 ,6 ,7 ,5 ,5.5 ,7 ,5.5 ,5
17004891 ,5.5 ,5.5 ,6.5 ,5 ,6.25 ,6.5 ,5.75 ,6 ,7
29020179 ,5.5 ,5.75 ,6.25 ,5.5 ,6.75 ,7 ,6.25 ,5 ,6
62001733 ,6 ,4.5 ,7 ,5 ,5.5 ,5.75 ,5.5 ,7 ,6
06003352 ,6 ,4.25 ,5 ,6.25 ,6.5 ,6.25 ,6 ,6 ,7.25
09001620 ,6.4 ,5.25 ,5.5 ,6.75 ,7 ,5.5 ,5 ,6 ,7.5
11001721 ,6.75 ,3.5 ,5 ,5.5 ,5.75 ,6 ,7 ,7.25 ,7
12002906 ,6 ,5 ,6.25 ,6.5 ,6.25 ,5 ,6 ,7.5 ,6.5
12004192 ,6.5 ,4 ,6.75 ,7 ,5.5 ,7 ,6 ,7 ,7.75
12008091 ,8.25 ,3.5 ,5.5 ,5.75 ,6 ,6 ,7.25 ,6.5 ,5.5
12009180 ,5.25 ,3.5 ,6.5 ,6.25 ,5 ,6 ,7.5 ,7.75 ,6.5
13001444 ,5.5 ,4.75 ,7 ,5.5 ,7 ,7.25 ,7 ,5.5 ,5.25
26003808 ,6 ,6 ,5.75 ,6 ,6 ,7.5 ,6.5 ,6.5 ,5
36001188 ,6 ,5 ,6.25 ,5 ,6 ,7 ,7.75 ,5.25 ,6.25
06001044 ,5.75 ,3.75 ,5.5 ,7 ,7.25 ,6.5 ,5.5 ,5 ,5
06002005 ,4.5 ,4.5 ,6 ,6 ,7.5 ,7.75 ,6.5 ,6.25 ,6.25
11000145 ,7 ,3 ,5 ,6 ,7 ,5.5 ,5.25 ,5 ,5.75
11000271 ,6 ,4 ,7 ,7.25 ,6.5 ,6.5 ,5 ,6.25 ,5
12002352 ,5.75 ,5.25 ,6 ,7.5 ,7.75 ,5.25 ,6.25 ,5.75 ,5.2
12005608 ,4 ,7 ,6 ,7 ,5.5 ,5 ,5 ,5 ,4
12006867 ,5.5 ,5.25 ,7.25 ,6.5 ,6.5 ,6.25 ,6.25 ,5.2 ,6.25
12008039 ,6.5 ,3 ,7.5 ,7.75 ,5.25 ,5 ,5.75 ,4 ,6
12010069 ,5 ,3 ,7 ,5.5 ,5 ,6.25 ,5 ,6.25 ,5.5
12010748 ,5.75 ,4.75 ,6.5 ,6.5 ,6.25 ,5.75 ,5.2 ,6 ,5.75
12012635 ,4.25 ,5 ,7.75 ,5.25 ,5 ,5 ,4 ,5.5 ,5
33003101 ,6.5 ,6 ,5.5 ,5 ,6.25 ,5.2 ,6.25 ,5.75 ,7.25
11001718 ,5.5 ,4.75 ,6.5 ,6.25 ,5.75 ,4 ,6 ,5 ,6.25
12002550 ,6 ,3.5 ,5.25 ,5 ,5 ,6.25 ,5.5 ,7.25 ,5
12002555 ,6 ,3.75 ,5 ,6.25 ,5.2 ,6 ,5.75 ,6.25 ,6.75
12003151 ,6.25 ,4.75 ,6.25 ,5.75 ,4 ,5.5 ,5 ,5 ,7.5
12004248 ,5.2 ,6.5 ,5 ,5 ,6.25 ,5.75 ,7.25 ,6.75 ,6
12004957 ,6.5 ,5 ,6.25 ,5.2 ,6 ,5 ,6.25 ,7.5 ,5.75
12005407 ,5.75 ,5.25 ,5.75 ,4 ,5.5 ,7.25 ,5 ,6 ,5.25
12007111 ,8.5 ,3.25 ,5 ,6.25 ,5.75 ,6.25 ,6.75 ,5.75 ,6
14008812 ,3 ,6.5 ,5.2 ,6 ,5 ,5 ,7.5 ,5.25 ,6.8
01037601 ,5.25 ,5.25 ,4 ,5.5 ,7.25 ,6.75 ,6 ,6 ,3
11002077 ,5.25 ,3 ,6.25 ,5.75 ,6.25 ,7.5 ,5.75 ,6.8 ,4.2
12000339 ,6.5 ,5 ,6 ,5 ,5 ,6 ,5.25 ,3 ,4
12006898 ,6 ,6 ,5.5 ,7.25 ,6.75 ,5.75 ,6 ,4.2 ,4.25
12009397 ,5 ,3.75 ,5.75 ,6.25 ,7.5 ,5.25 ,6.8 ,4 ,6
12010762 ,5 ,6.5 ,5 ,5 ,6 ,6 ,3 ,4.25 ,6.5
12010937 ,5.5 ,3.75 ,7.25 ,6.75 ,5.75 ,6.8 ,4.2 ,6 ,4.6
15008046 ,6.25 ,4 ,6.25 ,7.5 ,5.25 ,3 ,4 ,6.5 ,5.25
